ensembl_gene_id,external_gene_name
ENSMUSG00000083899,Gm12346
ENSMUSG00000083902,Tent2-ps1
ENSMUSG00000083907,Plk-ps1
ENSMUSG00000083910,Gm13604
ENSMUSG00000083911,Gm4342
ENSMUSG00000083914,Rps18-ps1
ENSMUSG00000083915,Gm13932
ENSMUSG00000083922,Gm3835
ENSMUSG00000083943,Gm11483
ENSMUSG00000083982,Gm14650
ENSMUSG00000083990,Gm12101
ENSMUSG00000083992,Gm11478
ENSMUSG00000083993,Gm14398
ENSMUSG00000083998,Prdx2-ps2
ENSMUSG00000084007,Gm9003
ENSMUSG00000084011,Gm12969
ENSMUSG00000084012,Gm11956
ENSMUSG00000084013,Gm14270
ENSMUSG00000084033,Gm7645
ENSMUSG00000084064,Gm12079
ENSMUSG00000084067,Gm14269
ENSMUSG00000084071,Gm13378
ENSMUSG00000084088,Gm12941
ENSMUSG00000084094,Gm13961
ENSMUSG00000084098,Gm13422
ENSMUSG00000084104,Gm13578
ENSMUSG00000084106,Gm6136
ENSMUSG00000084111,Gm15710
ENSMUSG00000084113,Gm14277
ENSMUSG00000084120,Gm11624
ENSMUSG00000084125,Gm8757
ENSMUSG00000084128,Esrp2
ENSMUSG00000084129,Hmgb1-ps1
ENSMUSG00000084131,Rpl3-ps2
ENSMUSG00000084133,Gm12856
ENSMUSG00000084139,Gm12322
ENSMUSG00000084145,Gm12263
ENSMUSG00000084148,Gm12380
ENSMUSG00000084149,Gm12944
ENSMUSG00000084159,Gm12696
ENSMUSG00000084166,Gm6451
ENSMUSG00000084177,Gm13508
ENSMUSG00000084178,Gm11759
ENSMUSG00000084183,Gm12009
ENSMUSG00000084185,Rplp1-ps1
ENSMUSG00000084203,Gm15593
ENSMUSG00000084221,Hmgb1-ps4
ENSMUSG00000084230,Gm14388
ENSMUSG00000084235,Gm15421
ENSMUSG00000084249,Gm12267
ENSMUSG00000084260,Gm12844
ENSMUSG00000084274,Ptma-ps2
ENSMUSG00000084276,Gm8317
ENSMUSG00000084277,Gm11702
ENSMUSG00000084284,Tpt1-ps6
ENSMUSG00000084289,Fth1-ps
ENSMUSG00000084291,Gm6654
ENSMUSG00000084301,Gm7856
ENSMUSG00000084304,Gm6142
ENSMUSG00000084314,Rps15a-ps3
ENSMUSG00000084319,Tpt1-ps3
ENSMUSG00000084323,Gm14438
ENSMUSG00000084328,Gm14046
ENSMUSG00000084329,Gm6733
ENSMUSG00000084333,Gm11599
ENSMUSG00000084342,Gm11224
ENSMUSG00000084345,Rpl17-ps4
ENSMUSG00000084347,Akt2-ps
ENSMUSG00000084348,Gm14608
ENSMUSG00000084349,Rpl3-ps1
ENSMUSG00000084350,Znf41-ps
ENSMUSG00000084353,Gm15452
ENSMUSG00000084373,Rps2-ps4
ENSMUSG00000084384,Gm12251
ENSMUSG00000084404,Gm12513
ENSMUSG00000084407,Gm14018
ENSMUSG00000084416,Rpl10a-ps1
ENSMUSG00000084516,Mir1902
ENSMUSG00000084756,Gm13881
ENSMUSG00000084786,Ubl5
ENSMUSG00000084790,Gm15879
ENSMUSG00000084792,1700056N10Rik
ENSMUSG00000084796,Mir142hg
ENSMUSG00000084799,Ino80dos
ENSMUSG00000084803,5830444B04Rik
ENSMUSG00000084808,9430091E24Rik
ENSMUSG00000084817,Gm5526
ENSMUSG00000084830,Gm14539
ENSMUSG00000084833,Gm12649
ENSMUSG00000084834,4930565N06Rik
ENSMUSG00000084838,Gm10241
ENSMUSG00000084839,Gm14097
ENSMUSG00000084845,Tmem240
ENSMUSG00000084846,A730011C13Rik
ENSMUSG00000084862,Gm16278
ENSMUSG00000084866,A930006K02Rik
ENSMUSG00000084874,Gm12906
ENSMUSG00000084880,Tomm6os
ENSMUSG00000084883,Ccdc85c
ENSMUSG00000084893,Hba-ps4
ENSMUSG00000084895,AA672651
ENSMUSG00000084899,Gm15344
ENSMUSG00000084904,Gm14827
ENSMUSG00000084911,Gm16185
ENSMUSG00000084917,Gm17477
ENSMUSG00000084925,1810062O18Rik
ENSMUSG00000084941,Gm11944
ENSMUSG00000084946,Dlx1as
ENSMUSG00000084957,Bbip1
ENSMUSG00000084964,Gm15503
ENSMUSG00000084968,Gm12743
ENSMUSG00000084973,Gm13848
ENSMUSG00000084974,Gm15567
ENSMUSG00000084990,Gm14549
ENSMUSG00000084992,Gm13842
ENSMUSG00000084997,Gm15471
ENSMUSG00000084998,Gm16279
ENSMUSG00000085006,BC021767
ENSMUSG00000085016,Gm11335
ENSMUSG00000085028,Slc2a4rg-ps
ENSMUSG00000085030,2810455O05Rik
ENSMUSG00000085037,4933421O10Rik
ENSMUSG00000085039,Gm15927
ENSMUSG00000085042,Abhd11os
ENSMUSG00000085054,Gm15834
ENSMUSG00000085072,Ict1os
ENSMUSG00000085083,Gm11615
ENSMUSG00000085085,1700086P04Rik
ENSMUSG00000085088,4931413K12Rik
ENSMUSG00000085099,Gm16288
ENSMUSG00000085105,Gm12758
ENSMUSG00000085118,Gm15774
ENSMUSG00000085123,Rubie
ENSMUSG00000085141,Gm13429
ENSMUSG00000085143,Gm11520
ENSMUSG00000085148,Mir22hg
ENSMUSG00000085154,C130046K22Rik
ENSMUSG00000085156,Snhg15
ENSMUSG00000085167,Gm12063
ENSMUSG00000085169,Gm10785
ENSMUSG00000085172,Gm6542
ENSMUSG00000085174,Gm16206
ENSMUSG00000085175,Gm11423
ENSMUSG00000085185,BC028777
ENSMUSG00000085196,Gm14963
ENSMUSG00000085206,Gm13380
ENSMUSG00000085208,Brip1os
ENSMUSG00000085211,B430219N15Rik
ENSMUSG00000085227,6330418K02Rik
ENSMUSG00000085234,Gm15614
ENSMUSG00000085236,2610206C17Rik
ENSMUSG00000085238,4930479D17Rik
ENSMUSG00000085241,Snhg3
ENSMUSG00000085242,Gm11537
ENSMUSG00000085250,Gm15234
ENSMUSG00000085255,Taco1os
ENSMUSG00000085260,Med9os
ENSMUSG00000085269,Gm15777
ENSMUSG00000085279,Gm15965
ENSMUSG00000085282,Gm15663
ENSMUSG00000085286,Ube4bos3
ENSMUSG00000085287,4833418N02Rik
ENSMUSG00000085307,Gm11525
ENSMUSG00000085310,Gm11491
ENSMUSG00000085315,A430018G15Rik
ENSMUSG00000085317,Gssos2
ENSMUSG00000085331,Gm11274
ENSMUSG00000085334,Gm12940
ENSMUSG00000085337,Gm15964
ENSMUSG00000085340,Gm16335
ENSMUSG00000085342,Gm12254
ENSMUSG00000085347,Hk1os
ENSMUSG00000085355,3010003L21Rik
ENSMUSG00000085363,Gm15478
ENSMUSG00000085371,Gm3160
ENSMUSG00000085376,Gm14508
ENSMUSG00000085379,2310058D17Rik
ENSMUSG00000085385,Snhg17
ENSMUSG00000085396,Firre
ENSMUSG00000085399,Foxd2os
ENSMUSG00000085403,Gm13068
ENSMUSG00000085408,C530005A16Rik
ENSMUSG00000085433,Gm16001
ENSMUSG00000085436,Zfp335os
ENSMUSG00000085438,Oip5os1
ENSMUSG00000085442,Gm3362
ENSMUSG00000085447,9530026F06Rik
ENSMUSG00000085483,Gm14198
ENSMUSG00000085492,Trmt61b
ENSMUSG00000085498,Gm14023
ENSMUSG00000085505,Gm12868
ENSMUSG00000085514,Bcas3os2
ENSMUSG00000085516,4930538E20Rik
ENSMUSG00000085519,Gm13703
ENSMUSG00000085525,Gm13166
ENSMUSG00000085527,Gm15535
ENSMUSG00000085558,4930412C18Rik
ENSMUSG00000085566,A730017L22Rik
ENSMUSG00000085574,Gm13053
ENSMUSG00000085576,Dpy19l2
ENSMUSG00000085578,Gm11527
ENSMUSG00000085587,Gm14493
ENSMUSG00000085606,Gm15792
ENSMUSG00000085611,Ap3s1-ps1
ENSMUSG00000085612,Gm15868
ENSMUSG00000085614,1700123M08Rik
ENSMUSG00000085615,A330035P11Rik
ENSMUSG00000085622,3110056K07Rik
ENSMUSG00000085624,Gm14573
ENSMUSG00000085628,Appbp2os
ENSMUSG00000085634,Gm15290
ENSMUSG00000085642,3110053B16Rik
ENSMUSG00000085655,Gm15952
ENSMUSG00000085664,Atxn7l1os2
ENSMUSG00000085666,Tdg-ps2
ENSMUSG00000085667,Gm12992
ENSMUSG00000085687,Gm16153
ENSMUSG00000085700,Hbb-bh0
ENSMUSG00000085704,4921531C22Rik
ENSMUSG00000085711,Gm15163
ENSMUSG00000085715,Tsix
ENSMUSG00000085723,Gm15915
ENSMUSG00000085735,Mettl5os
ENSMUSG00000085738,Gm12335
ENSMUSG00000085741,5430405H02Rik
ENSMUSG00000085749,Gm12843
ENSMUSG00000085754,Gm15886
ENSMUSG00000085761,4930455G09Rik
ENSMUSG00000085763,Smc2os
ENSMUSG00000085767,Gm13563
ENSMUSG00000085772,D630024D03Rik
ENSMUSG00000085783,Gm9816
ENSMUSG00000085787,Gm13092
ENSMUSG00000085788,4930470G03Rik
ENSMUSG00000085791,Rpl30-ps9
ENSMUSG00000085793,Lin52
ENSMUSG00000085795,Zfp703
ENSMUSG00000085812,Gm15843
ENSMUSG00000085819,Ube4bos1
ENSMUSG00000085828,Gm15612
ENSMUSG00000085829,Gm4285
ENSMUSG00000085852,Gm13807
ENSMUSG00000085860,2410003L11Rik
ENSMUSG00000085861,Armh2
ENSMUSG00000085873,Ttc39aos1
ENSMUSG00000085875,Gm12905
ENSMUSG00000085876,Gm12409
ENSMUSG00000085882,2610507I01Rik
ENSMUSG00000085893,Gm12091
ENSMUSG00000085894,Gm15832
ENSMUSG00000085897,Gm11604
ENSMUSG00000085913,Gm15601
ENSMUSG00000085917,Gm15899
ENSMUSG00000085929,Gm13421
ENSMUSG00000085949,Gm14275
ENSMUSG00000085956,4930481B07Rik
ENSMUSG00000085972,1110028F11Rik
ENSMUSG00000085995,Gm2788
ENSMUSG00000086013,Gm15706
ENSMUSG00000086015,4833417C18Rik
ENSMUSG00000086018,Gm13179
ENSMUSG00000086034,Gm15201
ENSMUSG00000086047,9530046B11Rik
ENSMUSG00000086054,Hnf1aos1
ENSMUSG00000086063,Gm12257
ENSMUSG00000086075,Gm15728
ENSMUSG00000086103,Gm11832
ENSMUSG00000086119,Gm2415
ENSMUSG00000086127,Gm11934
ENSMUSG00000086130,Gm16211
ENSMUSG00000086154,Gm16196
ENSMUSG00000086158,Pierce2
ENSMUSG00000086167,Gm13827
ENSMUSG00000086191,Zfp652os
ENSMUSG00000086212,Mkln1os
ENSMUSG00000086213,A330040F15Rik
ENSMUSG00000086216,Gm13610
ENSMUSG00000086228,Ubap1l
ENSMUSG00000086231,Rapgef4os3
ENSMUSG00000086237,Gm15591
ENSMUSG00000086240,Gm7846
ENSMUSG00000086247,Gm15787
ENSMUSG00000086255,Gm11534
ENSMUSG00000086266,Igf2os
ENSMUSG00000086284,Frmpd1os
ENSMUSG00000086288,Gm15265
ENSMUSG00000086290,Snhg12
ENSMUSG00000086315,Arl4aos
ENSMUSG00000086316,Nbdy
ENSMUSG00000086322,Zfp593os
ENSMUSG00000086324,Gm15564
ENSMUSG00000086335,Gm12107
ENSMUSG00000086341,Gm15932
ENSMUSG00000086342,Gm12932
ENSMUSG00000086347,Gm11626
ENSMUSG00000086350,B230369F24Rik
ENSMUSG00000086358,Gm13270
ENSMUSG00000086368,Gm13830
ENSMUSG00000086370,Ftx
ENSMUSG00000086401,Gm15559
ENSMUSG00000086404,Gm6787
ENSMUSG00000086414,Gm15645
ENSMUSG00000086421,Gm14091
ENSMUSG00000086429,Gt(ROSA)26Sor
ENSMUSG00000086430,4930551O13Rik
ENSMUSG00000086436,Gm13690
ENSMUSG00000086438,Asb17os
ENSMUSG00000086453,Gm11457
ENSMUSG00000086468,Etaa1os
ENSMUSG00000086472,Gm16172
ENSMUSG00000086474,9130204K15Rik
ENSMUSG00000086477,Gm15506
ENSMUSG00000086490,Gm12292
ENSMUSG00000086495,Gm13778
ENSMUSG00000086496,Gm14204
ENSMUSG00000086502,B130055M24Rik
ENSMUSG00000086503,Xist
ENSMUSG00000086536,Gm12264
ENSMUSG00000086537,Gnasas1
ENSMUSG00000086539,Gm16759
ENSMUSG00000086560,Gm13372
ENSMUSG00000086567,Gm2830
ENSMUSG00000086573,Gm15384
ENSMUSG00000086583,Gm15500
ENSMUSG00000086587,Gm11837
ENSMUSG00000086606,Gm13205
ENSMUSG00000086629,2810403D21Rik
ENSMUSG00000086638,4930405A21Rik
ENSMUSG00000086657,Stamos
ENSMUSG00000086682,Gm16023
ENSMUSG00000086683,Gm12867
ENSMUSG00000086688,Gm11560
ENSMUSG00000086691,Gm15432
ENSMUSG00000086697,4933427G23Rik
ENSMUSG00000086699,Gm16510
ENSMUSG00000086714,0610009E02Rik
ENSMUSG00000086718,Gm16069
ENSMUSG00000086725,A630052C17Rik
ENSMUSG00000086728,Man2c1os
ENSMUSG00000086735,Gm13977
ENSMUSG00000086740,Gm17029
ENSMUSG00000086741,Gm15816
ENSMUSG00000086753,Gm15751
ENSMUSG00000086779,Gm13562
ENSMUSG00000086782,E130102H24Rik
ENSMUSG00000086784,Isoc2a
ENSMUSG00000086788,1700029M20Rik
ENSMUSG00000086799,4930502E09Rik
ENSMUSG00000086804,Gm43154
ENSMUSG00000086805,4932443L11Rik
ENSMUSG00000086825,Gm15675
ENSMUSG00000086826,Gm11739
ENSMUSG00000086837,Gm16618
ENSMUSG00000086839,Gm11973
ENSMUSG00000086841,2410006H16Rik
ENSMUSG00000086845,Gm13010
ENSMUSG00000086846,Gm13642
ENSMUSG00000086859,Snhg20
ENSMUSG00000086873,Gm15672
ENSMUSG00000086877,A230072C01Rik
ENSMUSG00000086889,Phf2os1
ENSMUSG00000086890,1700021J08Rik
ENSMUSG00000086894,Gm15708
ENSMUSG00000086914,Gm16124
ENSMUSG00000086916,Gm15903
ENSMUSG00000086920,Gm12207
ENSMUSG00000086922,Gm13835
ENSMUSG00000086925,Gm6286
ENSMUSG00000086926,Gm6226
ENSMUSG00000086935,Gm15956
ENSMUSG00000086938,4930481A15Rik
ENSMUSG00000086942,Gm15489
ENSMUSG00000086965,Rtl10
ENSMUSG00000086968,4933431E20Rik
ENSMUSG00000087006,Gm13889
ENSMUSG00000087013,2610027K06Rik
ENSMUSG00000087014,Gm16364
ENSMUSG00000087020,Gm16283
ENSMUSG00000087026,A230103J11Rik
ENSMUSG00000087029,Gm14133
ENSMUSG00000087034,Cbfa2t2-ps1
ENSMUSG00000087041,Gm16295
ENSMUSG00000087050,Dhrs13os
ENSMUSG00000087060,Eldr
ENSMUSG00000087066,Gm15518
ENSMUSG00000087088,Gm16638
ENSMUSG00000087107,AI662270
ENSMUSG00000087119,Atg4a-ps
ENSMUSG00000087120,Gm12279
ENSMUSG00000087121,Gm7847
ENSMUSG00000087122,4930403D09Rik
ENSMUSG00000087128,Gm12655
ENSMUSG00000087138,Gm15545
ENSMUSG00000087141,Plcxd2
ENSMUSG00000087143,A830082K12Rik
ENSMUSG00000087153,Gm6483
ENSMUSG00000087159,Gm15246
ENSMUSG00000087165,2010001A14Rik
ENSMUSG00000087174,5530601H04Rik
ENSMUSG00000087177,E130307A14Rik
ENSMUSG00000087178,A230056P14Rik
ENSMUSG00000087179,5730471H19Rik
ENSMUSG00000087213,2810408I11Rik
ENSMUSG00000087222,E030042O20Rik
ENSMUSG00000087231,E230016M11Rik
ENSMUSG00000087249,Gm16062
ENSMUSG00000087259,2610035D17Rik
ENSMUSG00000087260,Lamtor5
ENSMUSG00000087263,Gm15726
ENSMUSG00000087266,Gm15991
ENSMUSG00000087269,D330023K18Rik
ENSMUSG00000087286,Gm9013
ENSMUSG00000087298,Gm9392
ENSMUSG00000087299,Gm12953
ENSMUSG00000087305,A430035B10Rik
ENSMUSG00000087321,Gm5353
ENSMUSG00000087330,Bloodlinc
ENSMUSG00000087347,1700047K16Rik
ENSMUSG00000087352,Gm12999
ENSMUSG00000087354,4930404I05Rik
ENSMUSG00000087356,Gm13856
ENSMUSG00000087362,Gm13710
ENSMUSG00000087365,Mir503hg
ENSMUSG00000087367,Gm15491
ENSMUSG00000087368,BC065397
ENSMUSG00000087370,Tmem170b
ENSMUSG00000087371,Gm15541
ENSMUSG00000087373,Gm15892
ENSMUSG00000087377,AV099323
ENSMUSG00000087382,Ctcflos
ENSMUSG00000087385,Frg2f1
ENSMUSG00000087390,Gm7598
ENSMUSG00000087396,4933407K13Rik
ENSMUSG00000087403,Kantr
ENSMUSG00000087405,Gm14232
ENSMUSG00000087406,E130215H24Rik
ENSMUSG00000087408,Cers1
ENSMUSG00000087412,Gm15501
ENSMUSG00000087424,5730405O15Rik
ENSMUSG00000087433,Gm14167
ENSMUSG00000087435,Gm16323
ENSMUSG00000087436,Gm16156
ENSMUSG00000087439,Gm15788
ENSMUSG00000087440,4930577N17Rik
ENSMUSG00000087442,Gm14453
ENSMUSG00000087443,Ppp1r18os
ENSMUSG00000087444,Gm5475
ENSMUSG00000087478,4930506C21Rik
ENSMUSG00000087486,Gm11723
ENSMUSG00000087497,2810001G20Rik
ENSMUSG00000087501,Gm12116
ENSMUSG00000087502,Gm16091
ENSMUSG00000087519,AV039307
ENSMUSG00000087523,Gm12319
ENSMUSG00000087528,9830144P21Rik
ENSMUSG00000087543,Gm16576
ENSMUSG00000087547,Platr27
ENSMUSG00000087549,Gm13427
ENSMUSG00000087556,Gm15764
ENSMUSG00000087574,C030037D09Rik
ENSMUSG00000087578,Ccdc142os
ENSMUSG00000087590,Epb41l4aos
ENSMUSG00000087595,1810012K08Rik
ENSMUSG00000087597,Gm15345
ENSMUSG00000087598,Zfp111
ENSMUSG00000087607,Gm16034
ENSMUSG00000087616,Gm14257
ENSMUSG00000087624,9230111E07Rik
ENSMUSG00000087627,A230059L01Rik
ENSMUSG00000087635,Gm13414
ENSMUSG00000087644,Gm14703
ENSMUSG00000087648,E130018N17Rik
ENSMUSG00000087669,Gm11724
ENSMUSG00000087672,Gm15122
ENSMUSG00000087679,Tmem250
ENSMUSG00000087685,1700122E12Rik
ENSMUSG00000087687,Pet100
ENSMUSG00000087691,Cd55os
ENSMUSG00000087700,Gm15283
ENSMUSG00000087701,Gm13493
ENSMUSG00000087739,Gm24644
ENSMUSG00000087993,Mir1982
ENSMUSG00000088025,Rprl3
ENSMUSG00000088088,Rmrp
ENSMUSG00000088185,Scarna2
ENSMUSG00000088378,Gm25184
ENSMUSG00000088552,Mir1957a
ENSMUSG00000088948,Gm23262
ENSMUSG00000088958,Scarna8
ENSMUSG00000089197,Gm25767
ENSMUSG00000089255,Snora78
ENSMUSG00000089542,Gm25835
ENSMUSG00000089617,Scarna10
ENSMUSG00000089636,1700058P15Rik
ENSMUSG00000089645,Gm5766
ENSMUSG00000089646,Gm15796
ENSMUSG00000089657,Gm16585
ENSMUSG00000089662,Gm14057
ENSMUSG00000089678,Agxt2
ENSMUSG00000089679,Gm16299
ENSMUSG00000089682,Bcl2l2
ENSMUSG00000089698,Gm2541
ENSMUSG00000089702,Gm16568
ENSMUSG00000089704,Galnt2
ENSMUSG00000089715,Cbx6
ENSMUSG00000089726,Mir17hg
ENSMUSG00000089736,Tgfbr3l
ENSMUSG00000089739,Gm20431
ENSMUSG00000089756,Zfp966
ENSMUSG00000089764,Gm16580
ENSMUSG00000089766,Gm16538
ENSMUSG00000089774,Slc5a3
ENSMUSG00000089782,Btf3-ps1
ENSMUSG00000089785,Slc25a5-ps
ENSMUSG00000089789,Rdh1
ENSMUSG00000089800,Rps19-ps10
ENSMUSG00000089803,Gm10171
ENSMUSG00000089807,Gm16298
ENSMUSG00000089809,Rasgef1b
ENSMUSG00000089810,Gm16536
ENSMUSG00000089824,Rbm12
ENSMUSG00000089827,1700023H06Rik
ENSMUSG00000089829,Gm16565
ENSMUSG00000089832,Shkbp1
ENSMUSG00000089838,Gm2962
ENSMUSG00000089847,Timm10b
ENSMUSG00000089854,Gm16133
ENSMUSG00000089857,Zfp882
ENSMUSG00000089862,Umad1
ENSMUSG00000089872,Rps6kc1
ENSMUSG00000089875,Etohd2
ENSMUSG00000089883,Gm3355
ENSMUSG00000089889,0610040B10Rik
ENSMUSG00000089901,Gm8113
ENSMUSG00000089910,Gm16113
ENSMUSG00000089911,Mfsd14a
ENSMUSG00000089917,Uckl1
ENSMUSG00000089936,Gm16199
ENSMUSG00000089951,Zfp968-ps
ENSMUSG00000089956,Gm16553
ENSMUSG00000089960,Ugt1a1
ENSMUSG00000089967,Gm16550
ENSMUSG00000089984,Fbxo24
ENSMUSG00000089988,Gm16238
ENSMUSG00000089989,Gm45713
ENSMUSG00000089993,Gm5822
ENSMUSG00000089997,Cfap92
ENSMUSG00000089998,Phtf1os
ENSMUSG00000089999,Gm6485
ENSMUSG00000090000,Ier3ip1
ENSMUSG00000090008,Gm16111
ENSMUSG00000090015,Gm15446
ENSMUSG00000090019,Gimap1
ENSMUSG00000090021,Gm6493
ENSMUSG00000090031,4732440D04Rik
ENSMUSG00000090035,Galnt4
ENSMUSG00000090036,Gm15900
ENSMUSG00000090051,Gm8194
ENSMUSG00000090069,E430024P14Rik
ENSMUSG00000090077,Lime1
ENSMUSG00000090079,Gm15849
ENSMUSG00000090083,Rnf8
ENSMUSG00000090086,AI480526
ENSMUSG00000090093,Gm14399
ENSMUSG00000090098,Alms1-ps2
ENSMUSG00000090100,Ttbk2
ENSMUSG00000090101,Snhg9
ENSMUSG00000090105,Gm15890
ENSMUSG00000090110,Cmc4
ENSMUSG00000090112,Shprh
ENSMUSG00000090113,Nhlrc4
ENSMUSG00000090115,Usp49
ENSMUSG00000090124,Ugt1a7c
ENSMUSG00000090125,Pou3f1
ENSMUSG00000090136,Gm10177
ENSMUSG00000090137,Uba52
ENSMUSG00000090150,Acad11
ENSMUSG00000090157,Gm16534
ENSMUSG00000090159,Gm8580
ENSMUSG00000090164,BC035044
ENSMUSG00000090174,Gm10612
ENSMUSG00000090188,Gm7418
ENSMUSG00000090194,Gm16161
ENSMUSG00000090207,4930524O07Rik
ENSMUSG00000090210,Itga10
ENSMUSG00000090213,Peds1
ENSMUSG00000090230,Gm16315
ENSMUSG00000090231,Cfb
ENSMUSG00000090236,Car15
ENSMUSG00000090247,Bloc1s1
ENSMUSG00000090248,Gm14027
ENSMUSG00000090249,Gm3287
ENSMUSG00000090256,Alms1-ps1
ENSMUSG00000090258,Churc1
ENSMUSG00000090264,Eif4ebp3
ENSMUSG00000090266,Mettl23
ENSMUSG00000090272,Mndal
ENSMUSG00000090273,Prr22
ENSMUSG00000090290,Tarbp1
ENSMUSG00000090305,Gm5459
ENSMUSG00000090317,Gm17324
ENSMUSG00000090319,Gm4462
ENSMUSG00000090327,Gm17111
ENSMUSG00000090330,9130221H12Rik
ENSMUSG00000090358,Gm2822
ENSMUSG00000090381,Gm6158
ENSMUSG00000090389,Cdv3-ps
ENSMUSG00000090394,4930523C07Rik
ENSMUSG00000090397,Gm17096
ENSMUSG00000090458,Gm17122
ENSMUSG00000090460,Gm17511
ENSMUSG00000090467,Gm4613
ENSMUSG00000090489,Gm17415
ENSMUSG00000090516,Rps11-ps1
ENSMUSG00000090523,Gypc
ENSMUSG00000090544,Gm6576
ENSMUSG00000090550,Prlh
ENSMUSG00000090553,Snrpe
ENSMUSG00000090564,A430057M04Rik
ENSMUSG00000090570,Gm17041
ENSMUSG00000090582,Gm17024
ENSMUSG00000090602,Gm5611
ENSMUSG00000090607,Gm17052
ENSMUSG00000090608,Gm17200
ENSMUSG00000090610,Gm3571
ENSMUSG00000090626,Tex9
ENSMUSG00000090628,Gm17083
ENSMUSG00000090641,Zfp712
ENSMUSG00000090659,Zfp493
ENSMUSG00000090693,Trim43a
ENSMUSG00000090698,Apold1
ENSMUSG00000090704,Trp53-ps
ENSMUSG00000090722,Gm8378
ENSMUSG00000090733,Rps27
ENSMUSG00000090761,Gm17201
ENSMUSG00000090790,Gm17377
ENSMUSG00000090812,Samd15
ENSMUSG00000090840,Tex54
ENSMUSG00000090841,Myl6
ENSMUSG00000090861,Arf4os
ENSMUSG00000090862,Rps13
ENSMUSG00000090873,Gm17112
ENSMUSG00000090877,Hspa1b
ENSMUSG00000090935,Synj2bp
ENSMUSG00000090936,Gm17705
ENSMUSG00000090946,Ccdc71l
ENSMUSG00000090952,Rab11bos1
ENSMUSG00000090957,Gm7535
ENSMUSG00000090958,Lrrc32
ENSMUSG00000090963,Gm17655
ENSMUSG00000090965,Gm17203
ENSMUSG00000090981,Or10ah1-ps1
ENSMUSG00000090996,Gm20458
ENSMUSG00000091003,Gm7244
ENSMUSG00000091020,Gm5828
ENSMUSG00000091021,Gm17300
ENSMUSG00000091050,9330020H09Rik
ENSMUSG00000091058,Gm17538
ENSMUSG00000091071,1700030C10Rik
ENSMUSG00000091086,Rpl6l
ENSMUSG00000091102,5830462I19Rik
ENSMUSG00000091133,Gm17108
ENSMUSG00000091144,Phf11c
ENSMUSG00000091172,Gm17120
ENSMUSG00000091183,Gm5141
ENSMUSG00000091184,Gm17059
ENSMUSG00000091198,Gm5218
ENSMUSG00000091223,Gm8775
ENSMUSG00000091228,Nme1nme2
ENSMUSG00000091264,Smim13
ENSMUSG00000091269,Gm6682
ENSMUSG00000091285,Gm17430
ENSMUSG00000091313,Fth-ps2
ENSMUSG00000091329,1700112D23Rik
ENSMUSG00000091337,Eid1
ENSMUSG00000091351,Gm17135
ENSMUSG00000091363,Gm7701
ENSMUSG00000091366,Gm17040
ENSMUSG00000091405,H4c14
ENSMUSG00000091410,Gm17150
ENSMUSG00000091421,Gm4202
ENSMUSG00000091449,Gm10269
ENSMUSG00000091460,Gm7808
ENSMUSG00000091462,Gm17084
ENSMUSG00000091474,2610021A01Rik
ENSMUSG00000091478,Gm10039
ENSMUSG00000091491,Vmn2r97
ENSMUSG00000091498,Mpc1-ps
ENSMUSG00000091509,Gm17066
ENSMUSG00000091512,Lamtor3
ENSMUSG00000091514,Gm17484
ENSMUSG00000091537,Tma7
ENSMUSG00000091548,Gm17572
ENSMUSG00000091549,Gm6548
ENSMUSG00000091613,Gm17046
ENSMUSG00000091623,Gm17092
ENSMUSG00000091625,Lsm5
ENSMUSG00000091639,Gm3756
ENSMUSG00000091650,Apol11a
ENSMUSG00000091655,Gm8741
ENSMUSG00000091694,Apol11b
ENSMUSG00000091695,Gm17669
ENSMUSG00000091697,Eif3s6-ps2
ENSMUSG00000091722,Siah3
ENSMUSG00000091732,Gm17541
ENSMUSG00000091736,Yy2
ENSMUSG00000091742,Gm5093
ENSMUSG00000091780,Sco2
ENSMUSG00000091784,Gm17022
ENSMUSG00000091785,Rpl29-ps5
ENSMUSG00000091786,Gm8425
ENSMUSG00000091794,Vmn2r18
ENSMUSG00000091803,Cox16
ENSMUSG00000091811,Inafm1
ENSMUSG00000091818,Rpl19-ps4
ENSMUSG00000091825,Gm5778
ENSMUSG00000091831,Gm4707
ENSMUSG00000091844,Ccdc168
ENSMUSG00000091845,Rpl36-ps12
ENSMUSG00000091866,Gm6257
ENSMUSG00000091881,Gm17146
ENSMUSG00000091896,Ube2d2a
ENSMUSG00000091900,Gm4353
ENSMUSG00000091905,Dnajb6-ps
ENSMUSG00000091931,Gon7
ENSMUSG00000091941,Gm7399
ENSMUSG00000091950,Or6k8-ps1
ENSMUSG00000091952,Gm17709
ENSMUSG00000091955,Tmsb10b
ENSMUSG00000091957,Rps2-ps10
ENSMUSG00000091968,Gm17115
ENSMUSG00000091971,Hspa1a
ENSMUSG00000091985,Gm17354
ENSMUSG00000091989,Ndufab1-ps
ENSMUSG00000091993,B930036N10Rik
ENSMUSG00000091994,E130317F20Rik
ENSMUSG00000091997,Gm6611
ENSMUSG00000092006,Gm17139
ENSMUSG00000092029,Gm9027
ENSMUSG00000092035,Peg10
ENSMUSG00000092051,Gm17229
ENSMUSG00000092060,Bend4
ENSMUSG00000092072,Gm4540
ENSMUSG00000092074,Dynlt1a
ENSMUSG00000092086,Gm6793
ENSMUSG00000092097,Gm5819
